Item.Number,Category,Vendor,Pack,Bottle.Volume..ml.,State.Bottle.Retail,County,Store,City,Bottles.Sold,Popularity,Covid_index,PopularityC
36188,1031100,1,6,1750,14.61,52,146,65,11088,FALSE,0.07903552757921692,1
36258,1031100,1,12,750,7.5,22,39,28,4988,FALSE,-0.18211885202176464,0
36265,1031100,1,12,500,8.850909090909092,30,45,33,351,FALSE,NA,0
36266,1031100,1,12,750,15,34,91,48,2508,FALSE,0.17203670116291475,1
36301,1031100,1,12,500,6.2,123,1438,350,151865,TRUE,-1.4242291688893634,0
36302,1031100,1,48,200,1.73,77,406,129,145820,TRUE,-4.260604929051531,0
36304,1031100,1,24,375,2.79,121,1440,359,752085,TRUE,3.295316334151286,1
36305,1031100,1,12,750,5.01,119,1223,347,504692,TRUE,-0.08466339485756946,0
36306,1031100,1,12,750,5.01,125,1481,366,545508,TRUE,-4.927259148618372,0
36307,1031100,1,12,1000,6.08,113,722,257,294547,TRUE,1.3603542088978982,1
36308,1031100,1,6,1750,10.76,130,1866,420,1126753,TRUE,-28.100912194601513,0
36311,1032200,1,12,750,12.38,34,72,46,1136,FALSE,0.2880614531099968,1
36315,1032100,1,12,750,15.38,11,30,17,202,FALSE,NA,0
36354,1701100,1,12,750,9.99,45,78,55,3977,FALSE,-0.5614157686973221,0
36356,1701100,1,6,1750,15,50,78,63,5194,FALSE,-0.39784487357302895,0
36369,1031100,1,12,1000,9.26,9,12,11,154,FALSE,NA,0
36384,1032200,1,12,750,14.94,28,50,33,610,FALSE,NA,0
36390,1032100,1,6,750,44.99,66,162,90,975,FALSE,0.17340766030086419,1
36406,1032100,1,12,750,28.26,7,8,7,34,FALSE,NA,0
36435,1032200,1,12,750,12.617634815515611,86,292,122,12044,FALSE,-0.16119172090045877,0
36447,1031100,2,12,750,18.81,80,277,133,19668,FALSE,0.6348127600554785,1
36460,1032100,1,12,750,14.99,9,12,11,47,FALSE,NA,0
36468,1032200,1,6,750,18.753405698778835,55,212,79,9126,FALSE,-0.09667128987517337,0
36473,1032200,1,6,750,18.760531468531468,46,198,71,4051,FALSE,0.06448308972580817,1
36482,1032100,1,24,375,7.5,54,269,74,13731,FALSE,0.08232156193321241,1
36494,1032200,1,12,750,14.93,17,35,25,283,FALSE,NA,0
36498,1032200,1,12,750,14.93,16,27,21,247,FALSE,NA,0
36527,1032200,1,12,375,11.03,8,12,10,106,FALSE,NA,0
36531,1032200,1,6,750,33.75,32,79,45,2549,FALSE,-0.1120292329030193,0
36535,1031100,1,1,3000,90,8,12,10,34,FALSE,NA,0
36552,1031100,1,1,3000,45,5,7,6,40,FALSE,NA,0
36574,1032200,1,10,600,9.32,84,341,134,5563,FALSE,-0.25793769337458655,0
36576,1032200,1,12,750,12.699642016806724,102,626,167,42323,TRUE,-1.5090792702443188,0
36578,1032200,1,6,1750,19.91062291434928,47,168,64,7915,FALSE,-0.12901952416515522,0
36591,1031100,1,6,500,7.43,60,197,82,2492,FALSE,-0.29112343966712895,0
36592,1031100,1,12,750,10.5,63,157,84,2854,FALSE,0.28894697535474234,1
36595,1031100,1,6,1750,18.75,27,52,31,2079,FALSE,0.1358636509121946,1
36604,1031200,1,6,600,7.38,43,92,55,1752,FALSE,0.23439667128987518,1
36606,1031200,1,12,750,13.038009223674097,64,182,94,12358,FALSE,0.42289555105089083,1
36614,1031200,1,6,1750,15,21,41,31,1723,FALSE,-0.08340445961805185,0
36616,1031200,1,24,200,3.482718446601942,20,97,27,6263,FALSE,0.8182919022724848,1
36617,1031200,1,24,375,5.25,44,241,62,15384,FALSE,-0.4346260535580924,0
36618,1031200,1,12,750,11.25,81,463,119,40679,TRUE,-1.2446335218179878,0
36620,1031200,1,6,1750,21,28,62,34,1452,FALSE,-0.18163874959991466,0
36641,1032200,1,12,750,14.94,29,56,37,582,FALSE,NA,0
36644,1032200,1,12,750,14.94,22,45,28,484,FALSE,NA,0
36648,1031100,2,12,750,4.97,53,91,63,92538,TRUE,-3.334199295849781,0
36650,1031100,2,6,1750,10.38,52,85,61,101201,TRUE,-4.49200362744052,0
36667,1031100,1,12,1000,5.9304682274247495,38,72,48,24115,FALSE,0.7753067321028486,1
36668,1031100,1,6,1750,10.254075181546348,70,138,90,14690,FALSE,0.17885949002453855,1
36673,1031100,1,12,750,16.5,59,162,81,3392,FALSE,0.33464205697215405,1
36679,1031100,1,6,750,18.75,38,91,57,3105,FALSE,0.2836605142430385,1
36685,1032200,1,24,375,9.574558823529411,22,35,25,244,FALSE,NA,0
36690,1031100,1,24,375,3.17,42,57,50,10666,FALSE,-1.4882321561933214,0
36694,1032100,1,6,750,26.24,29,95,47,1138,FALSE,-0.013912301290942071,0
36697,1032100,1,6,750,26.24,29,100,45,1172,FALSE,-0.031697428784807434,0
36707,1032200,1,6,750,25.73,17,37,24,240,FALSE,NA,0
36709,1031100,1,6,750,16.5,15,29,21,325,FALSE,NA,0
36723,1031100,2,6,750,25.25242718446602,43,97,57,817,FALSE,0.006284007254881042,1
36733,1031100,2,6,1750,22.5,25,63,34,2709,FALSE,0.053051317614424415,1
36749,1031200,2,12,750,13.089668246445497,29,71,39,1297,FALSE,-0.24740744692201003,0
36756,1701100,1,12,750,16.255625,45,104,65,9024,FALSE,0.6298303638109464,1
36760,1031100,1,12,750,19.2375,10,29,16,639,FALSE,NA,0
36763,1031100,1,12,500,7.35,38,72,48,1218,FALSE,0.07791528859490024,1
36764,1031100,1,12,750,13.94,37,96,51,3261,FALSE,0.797839539101675,1
36765,1031100,1,6,1750,25.94,24,50,33,1011,FALSE,0.22193001173583699,1
36767,1701100,1,10,50,8.82,41,90,51,1253,FALSE,-0.5129360930331804,0
36769,1032200,1,12,750,15.863355263157894,75,273,119,15782,FALSE,-1.5233276432305558,0
36790,1701100,1,6,750,19.23,22,50,33,543,FALSE,NA,0
36808,1032200,1,12,750,14.99,38,111,52,3351,FALSE,-0.10066680891923611,0
36870,1032100,1,12,1000,34.13,40,114,54,4007,FALSE,0.1470980475834845,1
36871,1032100,1,12,750,24.74308404009252,92,560,148,15991,FALSE,0.2368131868131868,1
36872,1031100,3,1,3000,45,58,201,92,935,FALSE,-0.03453536754507629,0
36873,1031100,3,12,750,4.933132186186662,110,945,347,201289,TRUE,-9.475360076816388,0
36874,1031100,3,12,1000,5.945159038013964,68,193,101,220831,TRUE,-22.09523631708098,0
36875,1031100,3,6,1750,10.33458118466899,92,493,162,163776,TRUE,-10.124378534087272,0
36878,1031100,1,6,750,11.9,58,245,93,28706,TRUE,-3.5533233756534726,0
36880,1031100,1,6,750,16.16,13,36,23,426,FALSE,NA,0
36886,1031100,1,12,750,4.97,110,902,240,376193,TRUE,-4.06111170383015,0
36887,1031100,1,12,1000,6.2,88,396,141,129213,TRUE,-0.20158967246345885,0
36889,1031100,2,12,1000,5.96,35,70,50,53527,TRUE,12.514002987303957,1
36900,1031100,2,6,1750,10.38,63,197,94,128114,TRUE,15.886333084391337,1
36901,1031100,1,6,500,7.05,107,754,253,55612,TRUE,-0.32837405313133466,0
36903,1031100,1,48,200,1.7,105,803,242,987193,TRUE,-21.860306198655714,0
36904,1031100,1,24,375,2.7,118,1376,360,1758701,TRUE,-16.228774138482876,0
36908,1031100,1,6,1750,11.21,118,948,240,286250,TRUE,0.9367491731569401,1
36924,1032100,1,6,750,22.5,27,89,43,1958,FALSE,0.49223834418009177,1
36928,1031100,1,12,1000,8.63,7,10,9,161,FALSE,NA,0
36962,1701100,1,1,50,75.6,8,11,10,14,FALSE,NA,0
36964,1032100,1,8,50,30,84,498,142,5038,FALSE,0.48276965752693907,1
36965,1031100,1,10,500,8.31,100,795,180,63227,TRUE,-0.30552117785127497,0
36966,1031100,1,48,100,1.5,33,139,38,44137,TRUE,-0.9328176677691242,0
36967,1031100,1,24,200,3.1793903486175514,54,366,79,126003,TRUE,3.1327909954123547,1
36968,1031100,1,24,375,5.25,88,719,139,221329,TRUE,-2.243913368185213,0
36969,1031100,1,12,750,11.25,117,1447,304,306576,TRUE,0.6375546783313775,1
36970,1031100,1,12,1000,11,58,231,85,43326,TRUE,1.2201856396031154,1
36971,1031100,1,6,1750,21,99,743,163,68986,TRUE,0.2692467726448309,1
36974,1031100,1,24,375,2.57,44,185,56,110264,TRUE,3.0061719833564493,1
36976,1031100,1,12,750,4.91,79,332,114,66317,TRUE,0.25852448522351446,1
36978,1031100,1,6,1750,10.268042627737227,96,486,158,277146,TRUE,5.125952203136669,1
36982,1031100,1,10,50,8.31,28,48,35,312,FALSE,NA,0
36983,1031100,1,12,750,12.614516129032259,48,112,62,1256,FALSE,-0.40260322202069776,0
36985,1031100,3,24,375,2.7577394238255906,96,492,239,81911,TRUE,14.195524378534087,1
36986,1032100,1,6,750,21.89,59,136,78,1118,FALSE,0.1407340232582951,1
36989,1031100,3,12,750,5.24,74,284,142,40019,TRUE,2.059068601301611,1
37010,1032200,1,10,50,12.84,48,105,59,393,FALSE,NA,0
37012,1032200,1,12,750,12.626788537549407,82,395,122,6851,FALSE,-2.0199349194494824,0
37014,1032200,1,6,1750,19.571202531645568,29,87,41,1276,FALSE,-0.4361037021231196,0
37020,1031100,1,6,750,19.921291727140783,54,122,81,5240,FALSE,0.5781286674490558,1
37040,1031100,1,6,750,22.459879032258065,65,177,96,3447,FALSE,0.11556065293929371,1
37043,1032200,1,10,50,8.82,30,45,35,471,FALSE,NA,0
37044,1032200,1,12,750,14.99,38,96,50,2899,FALSE,-0.22747786194388137,0
37047,1031100,1,12,1000,18.89,68,172,99,7921,FALSE,-2.1163714925850847,0
37048,1031100,1,6,1750,28.25,49,102,64,2474,FALSE,-0.5493011842526405,0
37055,1701100,1,6,750,16.819400630914828,71,193,104,1367,FALSE,-0.12785660941000745,0
37067,1031100,1,12,1000,5.96,11,16,12,1860,FALSE,-0.6424623919769552,0
37069,1032100,1,12,750,13.5,17,31,25,395,FALSE,NA,0
37091,1031100,1,6,750,15.5,6,6,6,64,FALSE,NA,0
37095,1031100,1,12,750,12.65,69,145,105,14660,FALSE,-0.7476901739037661,0
37097,1031100,1,12,1000,5.96,8,9,9,1067,FALSE,0.429270244318788,1
37103,1031100,1,6,750,15.38,97,445,221,8595,FALSE,-1.5000053344713538,0
37105,1032100,1,6,750,26.91,18,39,26,175,FALSE,NA,0
37125,1031100,1,12,1000,18.75,49,141,72,9500,FALSE,-0.24649525232049496,0
37131,1031100,2,12,750,12.192770083102493,33,48,38,5026,FALSE,-0.3744798890429958,0
37141,1031100,1,6,750,10.5,32,74,42,577,FALSE,NA,0
37147,1031100,1,12,750,12.75,35,63,46,1181,FALSE,0.23071055158433798,1
37178,1031100,2,6,1750,10.5,19,26,21,320,FALSE,NA,0
37182,1701100,1,6,750,13.49,51,181,72,3344,FALSE,0.3357302891283474,1
37189,1031100,1,1,50,45,20,34,28,58,FALSE,NA,0
37195,1031100,1,12,750,27,5,6,6,36,FALSE,NA,0
37203,1031100,1,3,1000,104.87,25,30,25,43,FALSE,NA,0
37204,1031100,3,6,750,22.5,52,123,74,1037,FALSE,0.1917795796436573,1
37215,1031100,1,12,750,15,21,35,28,404,FALSE,NA,0
37217,1031100,1,12,1000,6.38,40,77,49,12609,FALSE,1.0896137842739784,1
37231,1032100,1,6,750,41.24,59,138,82,604,FALSE,NA,0
37233,1031100,1,12,750,11.25,44,116,68,1904,FALSE,0.8327856609410007,1
37240,1700000,1,6,750,39,26,47,32,216,FALSE,NA,0
37256,1031100,1,6,750,12.75,7,10,8,71,FALSE,NA,0
37257,1031100,1,12,750,4.5,20,39,24,2194,FALSE,0.6903446068494612,1
37258,1031100,1,12,1000,5.25,16,29,17,48357,TRUE,15.341496852661901,1
37259,1031100,1,6,1750,9.75,23,53,31,7972,FALSE,2.2132294889576443,1
37273,1032100,1,1,50,171.36,31,62,40,100,FALSE,NA,0
37277,1031100,1,12,1000,25.5,7,8,7,176,FALSE,NA,0
37280,1031100,1,12,750,6.3,4,4,4,29,FALSE,NA,0
37281,1031100,1,6,1750,10.5,2,2,2,12,FALSE,NA,0
37302,1032100,1,12,750,13.028805970149254,68,230,105,2801,FALSE,0.9735463565560653,1
37304,1032100,1,6,1750,20.1,25,64,39,1136,FALSE,0.4736050357409581,1
37305,1081300,1,12,50,6.45,38,59,46,668,FALSE,NA,0
37332,1031100,1,48,200,2.01,13,22,15,833,FALSE,0.047236743838685584,1
37336,1031100,1,12,750,9.971898660454281,105,634,188,55949,TRUE,-0.7064387069241437,0
37338,1031100,1,6,1750,16.767741517741516,103,626,181,184253,TRUE,0.44074469220100276,1
37346,1031100,1,12,750,5.36,92,350,132,63924,TRUE,-2.9603968846687296,0
37347,1031100,1,12,1000,6.44,79,252,131,282933,TRUE,6.314200362744052,1
37348,1031100,1,6,1750,11.4,109,622,183,241923,TRUE,-1.6688626907073507,0
37356,1031100,1,12,750,5.36,77,284,118,82298,TRUE,0.5898004907713645,1
37364,1031100,1,12,500,6.6,29,56,41,706,FALSE,NA,0
37381,1031100,1,12,750,12.77,8,14,11,247,FALSE,NA,0
37384,1031100,1,12,750,9,8,12,10,89,FALSE,NA,0
37389,1032200,1,12,375,14.55,40,79,55,615,FALSE,NA,0
37391,1031100,1,6,750,34.01,18,26,22,127,FALSE,NA,0
37393,1031100,1,12,750,14.22,32,56,44,629,FALSE,NA,0
37394,1031100,1,12,750,14.22,30,62,47,1053,FALSE,0.04228635442227675,1
37403,1032200,1,6,750,14.99,74,291,120,3200,FALSE,1.1039261709164623,1
37413,1031100,2,48,200,2.63,35,90,45,11873,FALSE,-0.9872879547636829,0
37414,1031100,2,24,375,4.5,60,204,89,18522,FALSE,-0.3735463565560653,0
37416,1031100,2,12,750,6.75,78,264,121,16912,FALSE,-0.4654059532700309,0
37417,1031100,2,12,1000,8.25,66,174,100,44536,TRUE,0.30387282620292333,1
37418,1031100,2,6,1750,12.75,96,444,161,64760,TRUE,-0.6965752693908034,0
37421,1031100,1,6,750,17,18,31,23,156,FALSE,NA,0
37426,1031100,2,12,750,6.75,59,187,90,27200,TRUE,-0.3538141470180305,0
37465,1031100,1,12,1000,13.8,6,13,9,551,FALSE,NA,0
37481,1701100,1,12,750,12,3,3,3,15,FALSE,NA,0
37495,1031100,1,24,375,2.58,3,5,3,46,FALSE,NA,0
37496,1031100,1,48,100,2.01,3,3,3,59,FALSE,NA,0
37497,1031100,1,10,50,5.94,15,22,19,95,FALSE,NA,0
37523,1031100,1,12,750,16.5,21,53,31,1557,FALSE,0.37462391976955084,1
37526,1031100,1,6,750,16.435935198821795,49,124,66,3256,FALSE,-0.37385042142323693,0
37528,1031100,1,6,1750,26.27,7,8,9,137,FALSE,NA,0
37586,1031100,1,12,750,11.25,30,54,38,978,FALSE,0.2552011095700416,1
37605,1031100,1,12,750,4.5,11,25,16,4341,FALSE,-0.4045716419502827,0
37606,1031100,1,12,1000,5.25,11,15,11,3936,FALSE,-0.7669902912621359,0
37607,1031100,1,6,1750,9.75,20,40,25,4152,FALSE,-0.8557345567054305,0
37630,1031100,1,6,750,20.25,20,43,28,1110,FALSE,0.31959884775418756,1
37631,1031100,1,6,50,21.6,7,17,11,76,FALSE,NA,0
37640,1031100,1,6,750,21.03,22,50,30,1965,FALSE,-0.0214392403712792,0
37641,1031100,1,6,500,15,11,19,13,135,FALSE,NA,0
37642,1031100,1,6,750,13.470939929328622,31,99,48,13357,FALSE,0.47865678011309076,1
37663,1031100,1,12,750,9.40923102419622,78,169,95,43986,TRUE,-1.4398591699562573,0
37664,1031100,1,12,500,5.355049327354259,66,159,84,14645,FALSE,-1.1872452789928518,0
37665,1031100,1,6,1750,18.442720893970893,76,154,91,37924,TRUE,0.3501813720260323,1
37710,1031100,1,12,750,17.51,4,5,5,328,FALSE,NA,0
37880,1031100,1,24,200,2.64,29,197,40,57501,TRUE,-1.351776378960845,0
37881,1031100,1,12,500,6.9,55,280,83,14156,FALSE,0.05624133148404992,1
37886,1031100,1,12,750,8.07,87,533,131,73807,TRUE,-0.7871065827376508,0
37888,1031100,1,6,1750,15,76,397,107,53164,TRUE,-0.6454870372346101,0
37889,1031100,1,12,375,4.2,55,298,76,60307,TRUE,0.06760375546783313,1
37934,1031100,2,24,375,2.61,76,336,136,84413,TRUE,-1.7352341832924356,0
37935,1031100,2,12,750,5.46,62,218,84,41005,TRUE,0.7569668195881788,1
37936,1031100,2,12,750,5.46,81,298,121,22613,FALSE,-0.2088125466766243,0
37937,1031100,2,12,1000,6.63,67,156,95,20273,FALSE,0.0328870158967246,1
37938,1031100,2,6,1750,10.41280907042663,98,509,182,181671,TRUE,-3.202384508695188,0
37974,1701100,1,12,750,12.38,36,112,50,1123,FALSE,0.04225434759415342,1
37986,1031100,2,12,750,12.377214716275203,100,533,152,35090,TRUE,0.2899605249119812,1
37987,1031100,2,12,1000,18.41788844621514,58,139,83,9929,FALSE,0.5815160567587753,1
37988,1031100,2,6,1750,24.082470921985816,80,341,103,21464,FALSE,-0.014461751840392612,0
37991,1031100,1,12,500,11.21,125,1507,368,130726,TRUE,1.0148084924783956,1
37993,1031100,1,48,200,3.81,99,658,167,169899,TRUE,1.1739997866211458,1
37994,1031100,1,24,375,7.13,127,1607,377,470377,TRUE,9.666760908993918,1
37996,1031100,1,12,750,12.38,127,1766,397,359955,TRUE,2.6445588392190333,1
37997,1031100,1,12,1000,13.88,115,596,243,157800,TRUE,0.3254934386002347,1
37998,1031100,1,6,1750,22.13,117,1183,295,127187,TRUE,-2.3744745545716417,0
38006,1031100,1,12,750,12.38,116,891,274,168086,TRUE,0.5861570468366585,1
38008,1031100,1,6,1750,22.13,114,927,250,276117,TRUE,0.440445961805185,1
38031,1031100,1,12,750,11.243530522341095,62,167,82,13507,FALSE,0.3617731782780327,1
38033,1031100,1,6,1750,22.49,30,47,38,2452,FALSE,-0.22470927131121304,0
38046,1031100,2,12,750,14.16,53,158,74,13183,FALSE,0.2550570788434866,1
38056,1031100,1,12,750,9,108,822,314,80744,TRUE,-0.4806145310999679,0
38058,1031100,1,12,1000,10.77,57,166,99,49535,TRUE,-0.07087912087912085,0
38073,1031100,1,12,750,9.333333333333334,20,44,29,941,FALSE,-0.21360823642377041,0
38075,1031100,1,6,1750,16.86904761904762,14,26,20,458,FALSE,NA,0
38081,1031100,1,10,600,9,29,59,31,1068,FALSE,0.14946121839325724,1
38086,1031100,1,12,750,7.5,61,194,87,22861,FALSE,0.11271737970767098,1
38088,1031100,1,6,1750,14.16,88,461,142,292103,TRUE,3.2294302784594047,1
38089,1031100,1,48,100,1.34,46,157,68,86295,TRUE,-1.1526458977915288,0
38091,1031100,1,12,750,15,30,50,35,608,FALSE,NA,0
38102,1031100,1,12,50,6.45,36,99,57,1675,FALSE,0.6715832710978342,1
38110,1701100,1,12,50,6.45,20,25,22,192,FALSE,NA,0
38169,1031100,1,12,750,10.5,59,156,82,10681,FALSE,-0.1798837085244852,0
38170,1701100,1,6,2250,19.287053571428572,28,50,35,1382,FALSE,-0.008791208791208788,0
38174,1031100,1,12,375,8.13,118,1464,338,252422,TRUE,10.611325082684306,1
38176,1031100,1,12,750,14.742328601495679,127,1926,422,1339004,TRUE,-8.289795156300013,0
38177,1031100,1,12,1000,19.009262963177065,116,851,285,1346506,TRUE,6.584321988690924,1
38178,1031100,1,6,1750,28.499525426177406,128,1725,405,1089693,TRUE,15.33541555531847,1
38179,1031100,1,24,200,5.24,101,673,172,101371,TRUE,3.081094633521818,1
38180,1031100,1,5,600,19.2,115,1043,263,33770,TRUE,-7.8584764749813285,0
38194,1031100,1,5,50,19.2,109,1133,301,27672,TRUE,6.138509548703723,1
38221,1031100,1,6,750,25.5,15,19,17,70,FALSE,NA,0
38225,1031100,1,6,750,25.5,12,16,14,62,FALSE,NA,0
38494,1031100,1,12,750,9.75,15,26,20,3455,FALSE,0.10700416088765603,1
38504,1031100,1,6,50,7.25,30,52,39,383,FALSE,NA,0
38507,1031100,1,12,750,13.52,62,181,90,10096,FALSE,-0.477589885842313,0
38508,1701100,1,6,1750,21.417021276595744,28,57,39,2430,FALSE,0.022292755787901422,1
38519,1031100,1,6,1750,28.5,15,28,20,351,FALSE,NA,0
38530,1031100,1,12,50,6.45,38,73,53,877,FALSE,0.31013016110103486,1
38580,1031100,1,12,1000,5.63,18,39,21,2533,FALSE,-0.36593940040541983,0
38581,1031100,1,6,1750,9.75,39,114,55,87136,TRUE,-9.763266830257121,0
38638,1031100,1,6,750,25.5,23,37,30,179,FALSE,NA,0
39118,1031100,1,12,750,20.01,6,6,6,23,FALSE,NA,0
39122,1031200,1,6,750,15.5,9,10,10,52,FALSE,NA,0
39123,1031100,1,6,750,15.5,11,15,12,88,FALSE,NA,0
39299,1031100,1,6,750,16.01,5,5,5,21,FALSE,NA,0
39300,1031200,1,6,750,20.25,31,66,43,1220,FALSE,0.34483089725808175,1
39301,1031200,1,6,50,21.6,15,34,20,140,FALSE,NA,0
39310,1031200,1,6,750,17,17,32,25,181,FALSE,NA,0
39317,1031200,1,6,750,17,17,30,22,241,FALSE,NA,0
39322,1031200,1,12,750,12.75,60,154,84,3900,FALSE,1.3714765816707564,1
39325,1031200,1,6,750,24,26,42,34,206,FALSE,NA,0
39352,1031200,1,12,750,13.52,34,80,52,1798,FALSE,0.6468153206017284,1
39381,1031200,1,24,200,2.99,37,125,47,4160,FALSE,1.8194121412568014,1
39382,1031200,1,24,375,5.25,46,213,75,5139,FALSE,2.2640296596607277,1
39393,1031200,1,12,50,6.9,18,30,24,77,FALSE,NA,0
39394,1031200,1,12,750,16.5,15,30,20,297,FALSE,NA,0
39395,1031200,1,12,50,6.9,11,15,15,31,FALSE,NA,0
39396,1031200,1,12,750,16.5,18,34,23,347,FALSE,NA,0
39397,1031200,1,12,50,6.9,20,37,28,195,FALSE,NA,0
39398,1031200,1,12,750,16.5,15,35,22,505,FALSE,NA,0
39408,1031200,1,12,1000,9,29,68,39,1041,FALSE,0.09256908140403286,1
39412,1031200,1,12,750,28.5,31,45,35,195,FALSE,NA,0
39419,1031200,1,24,375,5.25,49,220,64,8401,FALSE,-0.009516696895337672,0
39420,1031200,1,12,750,11.25,60,304,92,10162,FALSE,1.0069241438173477,1
39421,1031200,1,6,1750,21,22,71,29,864,FALSE,0.06755574522564814,1
39422,1031200,1,10,50,7.493725967388659,98,718,182,28191,TRUE,6.067417048970447,1
39423,1031200,1,12,1000,11,78,311,128,27396,TRUE,2.8577936626480316,1
39430,1031100,1,24,375,6.3,10,10,10,111,FALSE,NA,0
39443,1031200,1,6,750,16.5,13,26,15,139,FALSE,NA,0
39449,1031200,1,12,750,13.52,48,119,67,3922,FALSE,0.6839058999253174,1
39459,1091200,3,12,750,10.17451851851852,27,49,37,2446,FALSE,-0.1627867278352715,0
39460,1031200,1,12,50,6.9,35,89,51,695,FALSE,NA,0
39466,1031100,1,12,750,12.75,56,223,84,6333,FALSE,0.09951456310679611,1
39476,1031200,1,12,750,8.07,25,56,32,575,FALSE,NA,0
39492,1701100,1,12,750,11.25,105,1164,279,142263,TRUE,2.803872826202923,1
39500,1031200,1,6,50,6.614525139664805,47,129,70,2182,FALSE,-0.13398058252427184,0
39515,1031100,1,5,50,9,16,23,18,403,FALSE,NA,0
39524,1701100,1,6,1000,23.96,9,14,11,177,FALSE,NA,0
39533,1701100,2,12,750,12.6,23,39,30,324,FALSE,NA,0
39553,1031100,1,10,500,7.58,36,68,48,1005,FALSE,-0.4901685692947829,0
39555,1031100,1,12,500,6.647660367314347,82,370,129,22612,FALSE,1.595540381948149,1
39556,1031100,1,12,500,7.328,28,55,37,931,FALSE,-0.41173050250720156,0
39559,1031200,1,10,50,7.58,36,68,47,1362,FALSE,-0.6613357516270137,0
39577,1031200,1,6,750,19.39362831858407,43,73,56,2220,FALSE,-0.03921903339379067,0
39594,1031200,1,12,500,6.9,37,110,52,1371,FALSE,-0.37720580390483305,0
39597,1031200,1,12,750,8.07,33,82,38,1120,FALSE,-0.19339592446388562,0
39607,1031100,1,12,1000,9,9,10,9,149,FALSE,NA,0
39608,1031100,1,6,1750,15,11,13,12,88,FALSE,NA,0
39611,1031200,1,6,750,23.547605633802817,24,40,29,964,FALSE,-0.03217753120665741,0
39619,1031200,1,12,750,13.52,63,175,93,7748,FALSE,-0.22149791955617204,0
39629,1031100,1,6,750,20.25,18,28,22,186,FALSE,NA,0
39635,1031200,1,6,500,6.944964028776979,47,99,64,748,FALSE,-0.17231409367331696,0
39648,1031200,1,12,750,13.52,61,172,86,9140,FALSE,-0.4754560973007575,0
39650,1031200,1,6,500,6.817184466019417,53,149,73,3252,FALSE,-0.34817027632561615,0
39655,1031200,1,12,500,6.9,38,105,55,1476,FALSE,0.2999893310572922,1
39659,1031200,1,12,750,8.07,42,149,57,4502,FALSE,-0.5077029766350154,0
39665,1031200,1,12,750,13.52,40,88,51,1454,FALSE,-0.1667128987517337,0
39669,1701100,1,6,50,7.35,29,51,36,249,FALSE,NA,0
39671,1031200,1,12,750,10.5,35,66,45,916,FALSE,-0.07605889256374693,0
39680,1031100,1,12,500,6.651646341463415,56,163,80,4795,FALSE,-3.360716952950371e-4,0
39690,1031200,1,6,750,16.4371875,19,36,23,235,FALSE,NA,0
39694,1031200,1,12,750,16.5,22,51,31,1352,FALSE,0.33608236423770405,1
39699,1031200,1,6,750,19.493343605546997,51,102,71,4611,FALSE,0.3064387069241438,1
39704,1031200,1,6,500,6.869420035149385,71,201,100,4730,FALSE,-0.07340232582951028,0
39705,1031200,1,6,500,6.821697070204532,70,211,103,5056,FALSE,-0.31508588498879764,0
39706,1031200,1,6,500,6.810537634408602,71,238,101,5427,FALSE,-0.20828443401258936,0
39707,1031200,1,12,750,13.52,50,133,67,2572,FALSE,0.3760695615064547,1
39714,1031200,1,12,50,7.31,41,84,56,520,FALSE,NA,0
39715,1031200,1,12,750,12.38,22,37,25,242,FALSE,NA,0
39723,1031200,1,24,375,5.25,24,73,30,2731,FALSE,0.3311266403499413,1
39725,1031200,1,12,750,11.25,62,288,87,15713,FALSE,0.01941747572815533,1
39727,1031200,1,6,1750,21,15,32,20,564,FALSE,NA,0
